freq,nrg_bal,unit,geo,TIME_PERIOD,values
A,REN,PC,AL,2004-01-01,29.62
A,REN,PC,AL,2005-01-01,31.367
A,REN,PC,AL,2006-01-01,32.07
A,REN,PC,AL,2007-01-01,32.657
A,REN,PC,AL,2008-01-01,32.448
A,REN,PC,AL,2009-01-01,31.437
A,REN,PC,AL,2010-01-01,31.867
A,REN,PC,AL,2011-01-01,31.187
A,REN,PC,AL,2012-01-01,35.152
A,REN,PC,AL,2013-01-01,33.167
A,REN,PC,AL,2014-01-01,31.856
A,REN,PC,AL,2015-01-01,34.913
A,REN,PC,AL,2016-01-01,36.953
A,REN,PC,AL,2017-01-01,35.776
A,REN,PC,AL,2018-01-01,36.572
A,REN,PC,AL,2019-01-01,38.042
A,REN,PC,AL,2020-01-01,45.015
A,REN,PC,AL,2021-01-01,41.389
A,REN,PC,AL,2022-01-01,44.076
A,REN,PC,AL,2023-01-01,46.62
A,REN,PC,AL,2024-01-01,43.111
A,REN,PC,AT,2004-01-01,22.553
A,REN,PC,AT,2005-01-01,24.353
A,REN,PC,AT,2006-01-01,26.276
A,REN,PC,AT,2007-01-01,28.144
A,REN,PC,AT,2008-01-01,28.788
A,REN,PC,AT,2009-01-01,31.039
A,REN,PC,AT,2010-01-01,31.205
A,REN,PC,AT,2011-01-01,31.552
A,REN,PC,AT,2012-01-01,32.734
A,REN,PC,AT,2013-01-01,32.665
A,REN,PC,AT,2014-01-01,33.55
A,REN,PC,AT,2015-01-01,33.497
A,REN,PC,AT,2016-01-01,33.37
A,REN,PC,AT,2017-01-01,33.136
A,REN,PC,AT,2018-01-01,33.784
A,REN,PC,AT,2019-01-01,33.755
A,REN,PC,AT,2020-01-01,36.545
A,REN,PC,AT,2021-01-01,34.643
A,REN,PC,AT,2022-01-01,34.057
A,REN,PC,AT,2023-01-01,41.6
A,REN,PC,AT,2024-01-01,42.951
A,REN,PC,BA,2014-01-01,24.873
A,REN,PC,BA,2015-01-01,26.607
A,REN,PC,BA,2016-01-01,25.358
A,REN,PC,BA,2017-01-01,23.241
A,REN,PC,BA,2018-01-01,35.972
A,REN,PC,BA,2019-01-01,37.454
A,REN,PC,BA,2020-01-01,39.835
A,REN,PC,BA,2021-01-01,36.562
A,REN,PC,BA,2022-01-01,39.294
A,REN,PC,BA,2023-01-01,40.011
A,REN,PC,BE,2004-01-01,1.916
A,REN,PC,BE,2005-01-01,2.325
A,REN,PC,BE,2006-01-01,2.658
A,REN,PC,BE,2007-01-01,3.14
A,REN,PC,BE,2008-01-01,3.611
A,REN,PC,BE,2009-01-01,4.746
A,REN,PC,BE,2010-01-01,6.004
A,REN,PC,BE,2011-01-01,6.302
A,REN,PC,BE,2012-01-01,7.086
A,REN,PC,BE,2013-01-01,7.671
A,REN,PC,BE,2014-01-01,8.038
A,REN,PC,BE,2015-01-01,8.06
A,REN,PC,BE,2016-01-01,8.744
A,REN,PC,BE,2017-01-01,9.136
A,REN,PC,BE,2018-01-01,9.472
A,REN,PC,BE,2019-01-01,9.929
A,REN,PC,BE,2020-01-01,13
A,REN,PC,BE,2021-01-01,13.017
A,REN,PC,BE,2022-01-01,13.831
A,REN,PC,BE,2023-01-01,14.673
A,REN,PC,BE,2024-01-01,14.336
A,REN,PC,BG,2004-01-01,9.231
A,REN,PC,BG,2005-01-01,9.173
A,REN,PC,BG,2006-01-01,9.415
A,REN,PC,BG,2007-01-01,9.098
A,REN,PC,BG,2008-01-01,10.345
A,REN,PC,BG,2009-01-01,12.005
A,REN,PC,BG,2010-01-01,13.927
A,REN,PC,BG,2011-01-01,14.152
A,REN,PC,BG,2012-01-01,15.837
A,REN,PC,BG,2013-01-01,18.898
A,REN,PC,BG,2014-01-01,18.05
A,REN,PC,BG,2015-01-01,18.261
A,REN,PC,BG,2016-01-01,18.76
A,REN,PC,BG,2017-01-01,18.695
A,REN,PC,BG,2018-01-01,20.581
A,REN,PC,BG,2019-01-01,21.545
A,REN,PC,BG,2020-01-01,23.319
A,REN,PC,BG,2021-01-01,19.394
A,REN,PC,BG,2022-01-01,19.079
A,REN,PC,BG,2023-01-01,23.151
A,REN,PC,BG,2024-01-01,23.21
A,REN,PC,CY,2004-01-01,3.071
A,REN,PC,CY,2005-01-01,3.131
A,REN,PC,CY,2006-01-01,3.263
A,REN,PC,CY,2007-01-01,4.001
A,REN,PC,CY,2008-01-01,5.131
A,REN,PC,CY,2009-01-01,5.92
A,REN,PC,CY,2010-01-01,6.161
A,REN,PC,CY,2011-01-01,6.245
A,REN,PC,CY,2012-01-01,7.111
A,REN,PC,CY,2013-01-01,8.428
A,REN,PC,CY,2014-01-01,9.144
A,REN,PC,CY,2015-01-01,9.903
A,REN,PC,CY,2016-01-01,9.833
A,REN,PC,CY,2017-01-01,10.478
A,REN,PC,CY,2018-01-01,13.873
A,REN,PC,CY,2019-01-01,13.777
A,REN,PC,CY,2020-01-01,16.879
A,REN,PC,CY,2021-01-01,19.069
A,REN,PC,CY,2022-01-01,19.427
A,REN,PC,CY,2023-01-01,20.213
A,REN,PC,CY,2024-01-01,20.844
A,REN,PC,CZ,2004-01-01,6.773
A,REN,PC,CZ,2005-01-01,7.113
A,REN,PC,CZ,2006-01-01,7.362
A,REN,PC,CZ,2007-01-01,7.895
A,REN,PC,CZ,2008-01-01,8.674
A,REN,PC,CZ,2009-01-01,9.977
A,REN,PC,CZ,2010-01-01,10.513
A,REN,PC,CZ,2011-01-01,10.945
A,REN,PC,CZ,2012-01-01,12.814
A,REN,PC,CZ,2013-01-01,13.927
A,REN,PC,CZ,2014-01-01,15.074
A,REN,PC,CZ,2015-01-01,15.07
A,REN,PC,CZ,2016-01-01,14.926
A,REN,PC,CZ,2017-01-01,14.799
A,REN,PC,CZ,2018-01-01,15.139
A,REN,PC,CZ,2019-01-01,16.239
A,REN,PC,CZ,2020-01-01,17.303
A,REN,PC,CZ,2021-01-01,17.614
A,REN,PC,CZ,2022-01-01,18.123
A,REN,PC,CZ,2023-01-01,18.555
A,REN,PC,CZ,2024-01-01,19.211
A,REN,PC,DE,2004-01-01,6.207
A,REN,PC,DE,2005-01-01,7.167
A,REN,PC,DE,2006-01-01,8.466
A,REN,PC,DE,2007-01-01,10.039
A,REN,PC,DE,2008-01-01,10.072
A,REN,PC,DE,2009-01-01,10.851
A,REN,PC,DE,2010-01-01,11.667
A,REN,PC,DE,2011-01-01,12.47
A,REN,PC,DE,2012-01-01,13.549
A,REN,PC,DE,2013-01-01,13.757
A,REN,PC,DE,2014-01-01,14.381
A,REN,PC,DE,2015-01-01,14.901
A,REN,PC,DE,2016-01-01,14.885
A,REN,PC,DE,2017-01-01,15.472
A,REN,PC,DE,2018-01-01,16.66
A,REN,PC,DE,2019-01-01,17.266
A,REN,PC,DE,2020-01-01,19.09
A,REN,PC,DE,2021-01-01,19.302
A,REN,PC,DE,2022-01-01,20.829
A,REN,PC,DE,2023-01-01,21.512
A,REN,PC,DE,2024-01-01,22.474
A,REN,PC,DK,2004-01-01,14.839
A,REN,PC,DK,2005-01-01,15.955
A,REN,PC,DK,2006-01-01,16.332
A,REN,PC,DK,2007-01-01,17.747
A,REN,PC,DK,2008-01-01,18.543
A,REN,PC,DK,2009-01-01,19.948
A,REN,PC,DK,2010-01-01,21.888
A,REN,PC,DK,2011-01-01,23.389
A,REN,PC,DK,2012-01-01,25.465
A,REN,PC,DK,2013-01-01,27.173
A,REN,PC,DK,2014-01-01,29.31
A,REN,PC,DK,2015-01-01,30.469
A,REN,PC,DK,2016-01-01,31.715
A,REN,PC,DK,2017-01-01,34.387
A,REN,PC,DK,2018-01-01,35.159
A,REN,PC,DK,2019-01-01,37.02
A,REN,PC,DK,2020-01-01,31.681
A,REN,PC,DK,2021-01-01,41.494
A,REN,PC,DK,2022-01-01,41.368
A,REN,PC,DK,2023-01-01,43.728
A,REN,PC,DK,2024-01-01,46.461
A,REN,PC,EA20,2021-01-01,20.661
A,REN,PC,EA20,2022-01-01,21.749
A,REN,PC,EA20,2023-01-01,23.429
A,REN,PC,EA20,2024-01-01,24.205
A,REN,PC,EA21,2021-01-01,40.055
A,REN,PC,EA21,2022-01-01,40.828
A,REN,PC,EA21,2023-01-01,46.58
A,REN,PC,EA21,2024-01-01,47.417
A,REN,PC,EE,2004-01-01,18.42
A,REN,PC,EE,2005-01-01,17.478
A,REN,PC,EE,2006-01-01,16.011
A,REN,PC,EE,2007-01-01,17.139
A,REN,PC,EE,2008-01-01,18.811
A,REN,PC,EE,2009-01-01,23.009
A,REN,PC,EE,2010-01-01,24.575
A,REN,PC,EE,2011-01-01,25.515
A,REN,PC,EE,2012-01-01,25.586
A,REN,PC,EE,2013-01-01,25.356
A,REN,PC,EE,2014-01-01,26.13
A,REN,PC,EE,2015-01-01,28.987
A,REN,PC,EE,2016-01-01,29.232
A,REN,PC,EE,2017-01-01,29.538
A,REN,PC,EE,2018-01-01,29.97
A,REN,PC,EE,2019-01-01,31.73
A,REN,PC,EE,2020-01-01,30.069
A,REN,PC,EE,2021-01-01,37.342
A,REN,PC,EE,2022-01-01,38.542
A,REN,PC,EE,2023-01-01,40.95
A,REN,PC,EE,2024-01-01,42.232
A,REN,PC,EL,2004-01-01,7.161
A,REN,PC,EL,2005-01-01,7.277
A,REN,PC,EL,2006-01-01,7.458
A,REN,PC,EL,2007-01-01,8.249
A,REN,PC,EL,2008-01-01,8.183
A,REN,PC,EL,2009-01-01,8.731
A,REN,PC,EL,2010-01-01,10.077
A,REN,PC,EL,2011-01-01,11.153
A,REN,PC,EL,2012-01-01,13.741
A,REN,PC,EL,2013-01-01,15.326
A,REN,PC,EL,2014-01-01,15.683
A,REN,PC,EL,2015-01-01,15.69
A,REN,PC,EL,2016-01-01,15.39
A,REN,PC,EL,2017-01-01,17.3
A,REN,PC,EL,2018-01-01,18.001
A,REN,PC,EL,2019-01-01,19.633
A,REN,PC,EL,2020-01-01,21.749
A,REN,PC,EL,2021-01-01,22.001
A,REN,PC,EL,2022-01-01,22.671
A,REN,PC,EL,2023-01-01,25.269
A,REN,PC,EL,2024-01-01,25.364
A,REN,PC,ES,2004-01-01,8.345
A,REN,PC,ES,2005-01-01,8.444
A,REN,PC,ES,2006-01-01,9.156
A,REN,PC,ES,2007-01-01,9.667
A,REN,PC,ES,2008-01-01,10.744
A,REN,PC,ES,2009-01-01,12.958
A,REN,PC,ES,2010-01-01,13.782
A,REN,PC,ES,2011-01-01,13.176
A,REN,PC,ES,2012-01-01,14.239
A,REN,PC,ES,2013-01-01,15.081
A,REN,PC,ES,2014-01-01,15.879
A,REN,PC,ES,2015-01-01,16.221
A,REN,PC,ES,2016-01-01,17.015
A,REN,PC,ES,2017-01-01,17.118
A,REN,PC,ES,2018-01-01,17.023
A,REN,PC,ES,2019-01-01,17.852
A,REN,PC,ES,2020-01-01,21.22
A,REN,PC,ES,2021-01-01,20.552
A,REN,PC,ES,2022-01-01,21.837
A,REN,PC,ES,2023-01-01,24.981
A,REN,PC,ES,2024-01-01,25.417
A,REN,PC,EU27_2020,2004-01-01,9.605
A,REN,PC,EU27_2020,2005-01-01,10.182
A,REN,PC,EU27_2020,2006-01-01,10.778
A,REN,PC,EU27_2020,2007-01-01,11.749
A,REN,PC,EU27_2020,2008-01-01,12.552
A,REN,PC,EU27_2020,2009-01-01,13.85
A,REN,PC,EU27_2020,2010-01-01,14.405
A,REN,PC,EU27_2020,2011-01-01,14.547
A,REN,PC,EU27_2020,2012-01-01,16.002
A,REN,PC,EU27_2020,2013-01-01,16.659
A,REN,PC,EU27_2020,2014-01-01,17.416
A,REN,PC,EU27_2020,2015-01-01,17.82
A,REN,PC,EU27_2020,2016-01-01,17.978
A,REN,PC,EU27_2020,2017-01-01,18.411
A,REN,PC,EU27_2020,2018-01-01,19.096
A,REN,PC,EU27_2020,2019-01-01,19.887
A,REN,PC,EU27_2020,2020-01-01,22.038
A,REN,PC,EU27_2020,2021-01-01,21.897
A,REN,PC,EU27_2020,2022-01-01,23.003
A,REN,PC,EU27_2020,2023-01-01,24.579
A,REN,PC,EU27_2020,2024-01-01,25.241
A,REN,PC,FI,2004-01-01,29.232
A,REN,PC,FI,2005-01-01,28.814
A,REN,PC,FI,2006-01-01,30.043
A,REN,PC,FI,2007-01-01,29.561
A,REN,PC,FI,2008-01-01,31.071
A,REN,PC,FI,2009-01-01,31.045
A,REN,PC,FI,2010-01-01,32.166
A,REN,PC,FI,2011-01-01,32.532
A,REN,PC,FI,2012-01-01,34.222
A,REN,PC,FI,2013-01-01,36.63
A,REN,PC,FI,2014-01-01,38.633
A,REN,PC,FI,2015-01-01,39.23
A,REN,PC,FI,2016-01-01,38.943
A,REN,PC,FI,2017-01-01,40.857
A,REN,PC,FI,2018-01-01,41.185
A,REN,PC,FI,2019-01-01,42.807
A,REN,PC,FI,2020-01-01,43.939
A,REN,PC,FI,2021-01-01,42.819
A,REN,PC,FI,2022-01-01,47.74
A,REN,PC,FI,2023-01-01,50.784
A,REN,PC,FI,2024-01-01,52.124
A,REN,PC,FR,2004-01-01,9.319
A,REN,PC,FR,2005-01-01,9.272
A,REN,PC,FR,2006-01-01,8.936
A,REN,PC,FR,2007-01-01,9.426
A,REN,PC,FR,2008-01-01,11.188
A,REN,PC,FR,2009-01-01,12.215
A,REN,PC,FR,2010-01-01,12.671
A,REN,PC,FR,2011-01-01,10.813
A,REN,PC,FR,2012-01-01,13.239
A,REN,PC,FR,2013-01-01,13.88
A,REN,PC,FR,2014-01-01,14.362
A,REN,PC,FR,2015-01-01,14.803
A,REN,PC,FR,2016-01-01,15.451
A,REN,PC,FR,2017-01-01,15.847
A,REN,PC,FR,2018-01-01,16.384
A,REN,PC,FR,2019-01-01,17.174
A,REN,PC,FR,2020-01-01,19.109
A,REN,PC,FR,2021-01-01,19.391
A,REN,PC,FR,2022-01-01,20.33
A,REN,PC,FR,2023-01-01,22.462
A,REN,PC,FR,2024-01-01,23.229
A,REN,PC,GE,2021-01-01,18.292
A,REN,PC,GE,2022-01-01,18.141
A,REN,PC,GE,2023-01-01,19.85
A,REN,PC,GE,2024-01-01,19.452
A,REN,PC,HR,2004-01-01,23.404
A,REN,PC,HR,2005-01-01,23.691
A,REN,PC,HR,2006-01-01,22.668
A,REN,PC,HR,2007-01-01,22.161
A,REN,PC,HR,2008-01-01,21.986
A,REN,PC,HR,2009-01-01,23.596
A,REN,PC,HR,2010-01-01,25.103
A,REN,PC,HR,2011-01-01,25.389
A,REN,PC,HR,2012-01-01,26.757
A,REN,PC,HR,2013-01-01,28.04
A,REN,PC,HR,2014-01-01,27.817
A,REN,PC,HR,2015-01-01,28.969
A,REN,PC,HR,2016-01-01,28.266
A,REN,PC,HR,2017-01-01,27.28
A,REN,PC,HR,2018-01-01,28.047
A,REN,PC,HR,2019-01-01,28.466
A,REN,PC,HR,2020-01-01,31.023
A,REN,PC,HR,2021-01-01,31.285
A,REN,PC,HR,2022-01-01,28.088
A,REN,PC,HR,2023-01-01,28.088
A,REN,PC,HR,2024-01-01,26.477
A,REN,PC,HU,2004-01-01,4.364
A,REN,PC,HU,2005-01-01,6.931
A,REN,PC,HU,2006-01-01,7.433
A,REN,PC,HU,2007-01-01,8.575
A,REN,PC,HU,2008-01-01,8.564
A,REN,PC,HU,2009-01-01,11.673
A,REN,PC,HU,2010-01-01,12.742
A,REN,PC,HU,2011-01-01,13.972
A,REN,PC,HU,2012-01-01,15.53
A,REN,PC,HU,2013-01-01,16.205
A,REN,PC,HU,2014-01-01,14.618
A,REN,PC,HU,2015-01-01,14.495
A,REN,PC,HU,2016-01-01,14.377
A,REN,PC,HU,2017-01-01,13.556
A,REN,PC,HU,2018-01-01,12.548
A,REN,PC,HU,2019-01-01,12.634
A,REN,PC,HU,2020-01-01,13.85
A,REN,PC,HU,2021-01-01,14.134
A,REN,PC,HU,2022-01-01,15.128
A,REN,PC,HU,2023-01-01,17.117
A,REN,PC,HU,2024-01-01,18.264
A,REN,PC,IE,2004-01-01,2.378
A,REN,PC,IE,2005-01-01,2.822
A,REN,PC,IE,2006-01-01,3.073
A,REN,PC,IE,2007-01-01,3.497
A,REN,PC,IE,2008-01-01,3.979
A,REN,PC,IE,2009-01-01,5.243
A,REN,PC,IE,2010-01-01,5.755
A,REN,PC,IE,2011-01-01,6.605
A,REN,PC,IE,2012-01-01,7.029
A,REN,PC,IE,2013-01-01,7.521
A,REN,PC,IE,2014-01-01,8.516
A,REN,PC,IE,2015-01-01,9.083
A,REN,PC,IE,2016-01-01,9.189
A,REN,PC,IE,2017-01-01,10.52
A,REN,PC,IE,2018-01-01,10.942
A,REN,PC,IE,2019-01-01,11.979
A,REN,PC,IE,2020-01-01,16.16
A,REN,PC,IE,2021-01-01,12.945
A,REN,PC,IE,2022-01-01,13.017
A,REN,PC,IE,2023-01-01,15.243
A,REN,PC,IE,2024-01-01,16.064
A,REN,PC,IS,2004-01-01,58.899
A,REN,PC,IS,2005-01-01,60.27
A,REN,PC,IS,2006-01-01,60.921
A,REN,PC,IS,2007-01-01,71.925
A,REN,PC,IS,2008-01-01,67.981
A,REN,PC,IS,2009-01-01,70.238
A,REN,PC,IS,2010-01-01,70.909
A,REN,PC,IS,2011-01-01,72.298
A,REN,PC,IS,2012-01-01,73.727
A,REN,PC,IS,2013-01-01,73.787
A,REN,PC,IS,2014-01-01,73.043
A,REN,PC,IS,2015-01-01,71.949
A,REN,PC,IS,2016-01-01,75.329
A,REN,PC,IS,2017-01-01,74.104
A,REN,PC,IS,2018-01-01,77.173
A,REN,PC,IS,2019-01-01,78.612
A,REN,PC,IS,2020-01-01,83.725
A,REN,PC,IS,2021-01-01,79.618
A,REN,PC,IS,2022-01-01,78.735
A,REN,PC,IS,2023-01-01,79.444
A,REN,PC,IS,2024-01-01,79.332
A,REN,PC,IT,2004-01-01,6.316
A,REN,PC,IT,2005-01-01,7.549
A,REN,PC,IT,2006-01-01,8.328
A,REN,PC,IT,2007-01-01,9.807
A,REN,PC,IT,2008-01-01,11.492
A,REN,PC,IT,2009-01-01,12.775
A,REN,PC,IT,2010-01-01,13.023
A,REN,PC,IT,2011-01-01,12.881
A,REN,PC,IT,2012-01-01,15.441
A,REN,PC,IT,2013-01-01,16.741
A,REN,PC,IT,2014-01-01,17.082
A,REN,PC,IT,2015-01-01,17.525
A,REN,PC,IT,2016-01-01,17.415
A,REN,PC,IT,2017-01-01,18.267
A,REN,PC,IT,2018-01-01,17.796
A,REN,PC,IT,2019-01-01,18.181
A,REN,PC,IT,2020-01-01,20.359
A,REN,PC,IT,2021-01-01,18.888
A,REN,PC,IT,2022-01-01,18.826
A,REN,PC,IT,2023-01-01,19.179
A,REN,PC,IT,2024-01-01,19.385
A,REN,PC,LT,2004-01-01,17.221
A,REN,PC,LT,2005-01-01,16.768
A,REN,PC,LT,2006-01-01,16.887
A,REN,PC,LT,2007-01-01,16.482
A,REN,PC,LT,2008-01-01,17.824
A,REN,PC,LT,2009-01-01,19.798
A,REN,PC,LT,2010-01-01,19.639
A,REN,PC,LT,2011-01-01,19.943
A,REN,PC,LT,2012-01-01,21.437
A,REN,PC,LT,2013-01-01,22.689
A,REN,PC,LT,2014-01-01,23.592
A,REN,PC,LT,2015-01-01,25.748
A,REN,PC,LT,2016-01-01,25.612
A,REN,PC,LT,2017-01-01,26.038
A,REN,PC,LT,2018-01-01,24.695
A,REN,PC,LT,2019-01-01,25.474
A,REN,PC,LT,2020-01-01,26.773
A,REN,PC,LT,2021-01-01,28.167
A,REN,PC,LT,2022-01-01,29.599
A,REN,PC,LT,2023-01-01,31.927
A,REN,PC,LT,2024-01-01,35.408
A,REN,PC,LU,2004-01-01,0.899
A,REN,PC,LU,2005-01-01,1.402
A,REN,PC,LU,2006-01-01,1.469
A,REN,PC,LU,2007-01-01,2.725
A,REN,PC,LU,2008-01-01,2.809
A,REN,PC,LU,2009-01-01,2.929
A,REN,PC,LU,2010-01-01,2.851
A,REN,PC,LU,2011-01-01,2.855
A,REN,PC,LU,2012-01-01,3.112
A,REN,PC,LU,2013-01-01,3.494
A,REN,PC,LU,2014-01-01,4.471
A,REN,PC,LU,2015-01-01,4.987
A,REN,PC,LU,2016-01-01,5.364
A,REN,PC,LU,2017-01-01,6.194
A,REN,PC,LU,2018-01-01,8.942
A,REN,PC,LU,2019-01-01,7.046
A,REN,PC,LU,2020-01-01,11.699
A,REN,PC,LU,2021-01-01,11.713
A,REN,PC,LU,2022-01-01,14.286
A,REN,PC,LU,2023-01-01,14.312
A,REN,PC,LU,2024-01-01,14.742
A,REN,PC,LV,2004-01-01,32.794
A,REN,PC,LV,2005-01-01,32.264
A,REN,PC,LV,2006-01-01,31.141
A,REN,PC,LV,2007-01-01,29.615
A,REN,PC,LV,2008-01-01,29.811
A,REN,PC,LV,2009-01-01,34.317
A,REN,PC,LV,2010-01-01,30.375
A,REN,PC,LV,2011-01-01,33.478
A,REN,PC,LV,2012-01-01,35.709
A,REN,PC,LV,2013-01-01,37.037
A,REN,PC,LV,2014-01-01,38.629
A,REN,PC,LV,2015-01-01,37.538
A,REN,PC,LV,2016-01-01,37.138
A,REN,PC,LV,2017-01-01,39.008
A,REN,PC,LV,2018-01-01,40.019
A,REN,PC,LV,2019-01-01,40.929
A,REN,PC,LV,2020-01-01,42.132
A,REN,PC,LV,2021-01-01,42.112
A,REN,PC,LV,2022-01-01,43.786
A,REN,PC,LV,2023-01-01,43.25
A,REN,PC,LV,2024-01-01,45.535
A,REN,PC,MD,2004-01-01,7.45
A,REN,PC,MD,2005-01-01,6.402
A,REN,PC,MD,2006-01-01,6.96
A,REN,PC,MD,2007-01-01,6.443
A,REN,PC,MD,2008-01-01,6.994
A,REN,PC,MD,2009-01-01,7.924
A,REN,PC,MD,2010-01-01,21.369
A,REN,PC,MD,2011-01-01,22.081
A,REN,PC,MD,2012-01-01,24.328
A,REN,PC,MD,2013-01-01,24.419
A,REN,PC,MD,2014-01-01,26.169
A,REN,PC,MD,2015-01-01,26.173
A,REN,PC,MD,2016-01-01,26.888
A,REN,PC,MD,2017-01-01,27.836
A,REN,PC,MD,2018-01-01,27.476
A,REN,PC,MD,2019-01-01,23.843
A,REN,PC,MD,2020-01-01,25.057
A,REN,PC,MD,2021-01-01,22.203
A,REN,PC,MD,2022-01-01,21.54
A,REN,PC,MD,2023-01-01,22.995
A,REN,PC,MD,2024-01-01,20.769
A,REN,PC,ME,2005-01-01,35.694
A,REN,PC,ME,2006-01-01,34.842
A,REN,PC,ME,2007-01-01,32.925
A,REN,PC,ME,2008-01-01,32.29
A,REN,PC,ME,2009-01-01,39.371
A,REN,PC,ME,2010-01-01,40.64
A,REN,PC,ME,2011-01-01,40.648
A,REN,PC,ME,2012-01-01,41.513
A,REN,PC,ME,2013-01-01,43.696
A,REN,PC,ME,2014-01-01,44.098
A,REN,PC,ME,2015-01-01,43.073
A,REN,PC,ME,2016-01-01,41.529
A,REN,PC,ME,2017-01-01,39.693
A,REN,PC,ME,2018-01-01,38.801
A,REN,PC,ME,2019-01-01,37.722
A,REN,PC,ME,2020-01-01,43.77
A,REN,PC,ME,2021-01-01,39.891
A,REN,PC,ME,2022-01-01,41.064
A,REN,PC,ME,2023-01-01,40.883
A,REN,PC,ME,2024-01-01,40.822
A,REN,PC,MK,2004-01-01,15.702
A,REN,PC,MK,2005-01-01,16.466
A,REN,PC,MK,2006-01-01,16.527
A,REN,PC,MK,2007-01-01,14.976
A,REN,PC,MK,2008-01-01,15.555
A,REN,PC,MK,2009-01-01,17.238
A,REN,PC,MK,2010-01-01,16.451
A,REN,PC,MK,2011-01-01,16.407
A,REN,PC,MK,2012-01-01,18.128
A,REN,PC,MK,2013-01-01,18.509
A,REN,PC,MK,2014-01-01,19.559
A,REN,PC,MK,2015-01-01,19.526
A,REN,PC,MK,2016-01-01,18.044
A,REN,PC,MK,2017-01-01,19.636
A,REN,PC,MK,2018-01-01,18.179
A,REN,PC,MK,2019-01-01,17.485
A,REN,PC,MK,2020-01-01,19.222
A,REN,PC,MK,2021-01-01,19.115
A,REN,PC,MK,2022-01-01,20.01
A,REN,PC,MK,2023-01-01,20.207
A,REN,PC,MK,2024-01-01,21.811
A,REN,PC,MT,2004-01-01,0.102
A,REN,PC,MT,2005-01-01,0.123
A,REN,PC,MT,2006-01-01,0.149
A,REN,PC,MT,2007-01-01,0.177
A,REN,PC,MT,2008-01-01,0.195
A,REN,PC,MT,2009-01-01,0.221
A,REN,PC,MT,2010-01-01,0.979
A,REN,PC,MT,2011-01-01,1.85
A,REN,PC,MT,2012-01-01,2.862
A,REN,PC,MT,2013-01-01,3.76
A,REN,PC,MT,2014-01-01,4.744
A,REN,PC,MT,2015-01-01,5.119
A,REN,PC,MT,2016-01-01,6.208
A,REN,PC,MT,2017-01-01,7.219
A,REN,PC,MT,2018-01-01,7.914
A,REN,PC,MT,2019-01-01,8.23
A,REN,PC,MT,2020-01-01,10.714
A,REN,PC,MT,2021-01-01,12.631
A,REN,PC,MT,2022-01-01,14.04
A,REN,PC,MT,2023-01-01,15.437
A,REN,PC,MT,2024-01-01,17.21
A,REN,PC,NL,2004-01-01,2.03
A,REN,PC,NL,2005-01-01,2.478
A,REN,PC,NL,2006-01-01,2.778
A,REN,PC,NL,2007-01-01,3.298
A,REN,PC,NL,2008-01-01,3.596
A,REN,PC,NL,2009-01-01,4.266
A,REN,PC,NL,2010-01-01,3.917
A,REN,PC,NL,2011-01-01,4.524
A,REN,PC,NL,2012-01-01,4.659
A,REN,PC,NL,2013-01-01,4.691
A,REN,PC,NL,2014-01-01,5.415
A,REN,PC,NL,2015-01-01,5.714
A,REN,PC,NL,2016-01-01,5.846
A,REN,PC,NL,2017-01-01,6.507
A,REN,PC,NL,2018-01-01,7.394
A,REN,PC,NL,2019-01-01,8.886
A,REN,PC,NL,2020-01-01,13.999
A,REN,PC,NL,2021-01-01,13.117
A,REN,PC,NL,2022-01-01,15.291
A,REN,PC,NL,2023-01-01,17.588
A,REN,PC,NL,2024-01-01,20.18
A,REN,PC,NO,2004-01-01,58.417
A,REN,PC,NO,2005-01-01,60.069
A,REN,PC,NO,2006-01-01,60.521
A,REN,PC,NO,2007-01-01,60.398
A,REN,PC,NO,2008-01-01,62.003
A,REN,PC,NO,2009-01-01,65.071
A,REN,PC,NO,2010-01-01,61.889
A,REN,PC,NO,2011-01-01,64.638
A,REN,PC,NO,2012-01-01,64.932
A,REN,PC,NO,2013-01-01,66.48
A,REN,PC,NO,2014-01-01,68.406
A,REN,PC,NO,2015-01-01,68.545
A,REN,PC,NO,2016-01-01,69.235
A,REN,PC,NO,2017-01-01,70.036
A,REN,PC,NO,2018-01-01,71.566
A,REN,PC,NO,2019-01-01,74.406
A,REN,PC,NO,2020-01-01,77.358
A,REN,PC,NO,2021-01-01,75.038
A,REN,PC,NO,2022-01-01,76.782
A,REN,PC,NO,2023-01-01,76.729
A,REN,PC,NO,2024-01-01,77.932
A,REN,PC,PL,2004-01-01,6.882
A,REN,PC,PL,2005-01-01,6.867
A,REN,PC,PL,2006-01-01,6.859
A,REN,PC,PL,2007-01-01,6.903
A,REN,PC,PL,2008-01-01,7.686
A,REN,PC,PL,2009-01-01,8.676
A,REN,PC,PL,2010-01-01,9.281
A,REN,PC,PL,2011-01-01,10.337
A,REN,PC,PL,2012-01-01,10.955
A,REN,PC,PL,2013-01-01,11.452
A,REN,PC,PL,2014-01-01,11.605
A,REN,PC,PL,2015-01-01,11.881
A,REN,PC,PL,2016-01-01,11.396
A,REN,PC,PL,2017-01-01,11.059
A,REN,PC,PL,2018-01-01,14.936
A,REN,PC,PL,2019-01-01,15.377
A,REN,PC,PL,2020-01-01,16.102
A,REN,PC,PL,2021-01-01,15.604
A,REN,PC,PL,2022-01-01,16.644
A,REN,PC,PL,2023-01-01,16.651
A,REN,PC,PL,2024-01-01,17.77
